"start","end","position","variable","value","Q1Fst","Q3Fst","maxFst"
"1","10000",5000.5,"Fst",0,0,0,0
"1001","11000",6000.5,"Fst",0,0,0,0
"2001","12000",7000.5,"Fst",0,0,0,0
"3001","13000",8000.5,"Fst",0.0723224478285579,0,0.0438102533034545,0.137692770183454
"4001","14000",9000.5,"Fst",0.0686875531757989,0,0.0416080150744993,0.130913378117278
"5001","15000",10000.5,"Fst",0.0683415031279727,0,0.0413684723046965,0.13021630203336
"6001","16000",11000.5,"Fst",0.0678885656994568,0,0.0408175615878344,0.128922571551979
"7001","17000",12000.5,"Fst",0.067554005443745,0,0.0405873868357991,0.128249095431931
"8001","18000",13000.5,"Fst",0.067554005443745,0,0.0405873868357991,0.128249095431931
"9001","19000",14000.5,"Fst",0.066477583032498,0,0.0399958975782336,0.126270233562665
"10001","20000",15000.5,"Fst",0.0659771772619773,0,0.0394763904124114,0.124904949779847
"11001","21000",16000.5,"Fst",0.0686885019526501,0,0.0400699489129251,0.123132103044126
"12001","22000",17000.5,"Fst",0.0682608867527437,0,0.0398784409820506,0.122300914429571
"13001","23000",18000.5,"Fst",0.0513865349248134,0,0.0222109433413735,0.0583528936674994
"14001","24000",19000.5,"Fst",0.0606089356563739,0,0.0257262828062248,0.0688319871684711
"15001","25000",20000.5,"Fst",0.0606089356563739,0,0.0257262828062248,0.0688319871684711
"16001","26000",21000.5,"Fst",0.0605028238294771,0,0.0262333845511084,0.072771298349421
"17001","27000",22000.5,"Fst",0.0605028238294771,0,0.0263541410589475,0.0730960091501869
"18001","28000",23000.5,"Fst",0.0609397707088649,0,0.0365147517249244,0.0836338992598068
"19001","29000",24000.5,"Fst",0.0561467963181119,0,0.049239066558781,0.110128949065119
"20001","30000",25000.5,"Fst",0.0570373857921709,0,0.0499491364181836,0.112308789728145
"21001","31000",26000.5,"Fst",0.0540246462509815,0,0.0554938893608245,0.125307831163344
"22001","32000",27000.5,"Fst",0.0549781199618333,0,0.0571326652648177,0.12918776521067
"23001","33000",28000.5,"Fst",0.0544482079429047,0,0.0576397458907872,0.129640841295368
"24001","34000",29000.5,"Fst",0.0551835889211854,0,0.0584007921469615,0.131314728310776
"25001","35000",30000.5,"Fst",0.0559391060648393,0,0.0593237589731637,0.133032406283874
"26001","36000",31000.5,"Fst",0.0568282885626059,0,0.060276382102875,0.134795616429374
"27001","37000",32000.5,"Fst",0.0576298389769893,0,0.0612601148677289,0.136868825580718
"28001","38000",33000.5,"Fst",0.0515330986401601,0,0.0516371668905068,0.120730571740229
"29001","39000",34000.5,"Fst",0.085896239542917,0,0.0416038645779865,0.118346302271146
"30001","40000",35000.5,"Fst",0.0812852450889261,0,0.0394905468248234,0.112197681915643
"31001","41000",36000.5,"Fst",0.0654801769399311,0,0.0489491525423728,0.141170389938551
"32001","42000",37000.5,"Fst",0.0699591616214584,0,0.0375077071396999,0.106714317623409
"33001","43000",38000.5,"Fst",0.0864486535647911,0,0.0327766557050841,0.0941229319882432
"34001","44000",39000.5,"Fst",0.0891908047374446,0,0.0304966042575423,0.0745894363071461
"35001","45000",40000.5,"Fst",0.0875515907350498,0,0.0300026208006521,0.0733922917349055
"36001","46000",41000.5,"Fst",0.0907857242146234,0,0.0279509312662302,0.0683420104643524
"37001","47000",42000.5,"Fst",0.0774594266757276,0,0.0232634256720632,0.0574052105319919
"38001","48000",43000.5,"Fst",0.0734203447518664,0,0.0231562651298101,0.0574001781764102
"39001","49000",44000.5,"Fst",0.0506344043067206,0,0.0200571654523942,0.0458872845009561
"40001","50000",45000.5,"Fst",0.0481214794830194,0,0.0188507460533877,0.0443639735833364
"41001","51000",46000.5,"Fst",0.0463604882996957,0,0.0188010782053924,0.0432949155092069
"42001","52000",47000.5,"Fst",0.0386042876805002,0,0.0176716716845241,0.0356796462058402
"43001","53000",48000.5,"Fst",0.0275523620807793,0,0.0168071689325327,0.0292714476806762
"44001","54000",49000.5,"Fst",0.0161301110917234,0,0.0178583958803932,0.0301060429380181
"45001","55000",50000.5,"Fst",0.0161572465826251,0,0.0178567505365846,0.0300428047896341
"46001","56000",51000.5,"Fst",0.00460052903671904,0,0.0187004261905205,0.0344045644354319
"47001","57000",52000.5,"Fst",0.0264330244865524,0,0.0181806955368798,0.0366817925151612
"48001","58000",53000.5,"Fst",0.0277290401362512,0,0.0202643724773289,0.036168287898803
"49001","59000",54000.5,"Fst",0.0369731377030647,0,0.0190424382989578,0.0406742269318957
"50001","60000",55000.5,"Fst",0.0582528848158522,0,0.0238978175228077,0.0604052802101115
"51001","61000",56000.5,"Fst",0.062225637388186,0,0.0262652067733179,0.0605323638475543
"52001","62000",57000.5,"Fst",0.0737132416313304,0,0.0287254901299323,0.0709242273448637
"53001","63000",58000.5,"Fst",0.0729981634527089,0,0.0295474242424242,0.0704189663851635
"54001","64000",59000.5,"Fst",0.0700273079633543,0,0.0284202412794856,0.0675651582913459
"55001","65000",60000.5,"Fst",0.0672888098865753,0,0.0273775957896701,0.0651339240142412
"56001","66000",61000.5,"Fst",0.0672888098865753,0,0.0274301509187514,0.0651339240142412
"57001","67000",62000.5,"Fst",0.0435579528286574,0,0.0293067710135703,0.0769568937399255
"58001","68000",63000.5,"Fst",0.0651312495529648,0,0.0254253432845886,0.0742679917294738
"59001","69000",64000.5,"Fst",0.0645872074664048,0,0.0250888182055109,0.0733221721957642
"60001","70000",65000.5,"Fst",0.0423034200526161,0,0.0203239423317945,0.0477650520957607
"61001","71000",66000.5,"Fst",0.0423034200526161,0,0.0203239423317945,0.0479854577415554
"62001","72000",67000.5,"Fst",0.0396276013143484,0,0.0189974985009064,0.0450736466835538
"63001","73000",68000.5,"Fst",0.0450858855939071,0,0.0198683187451318,0.046165971833323
"64001","74000",69000.5,"Fst",0.045511798143377,0,0.019813418763593,0.046165971833323
