"start","end","position","variable","value","Q1Fst","Q3Fst","maxFst"
"1","10000",5000.5,"Fst",0.0385725229826354,0,0.0336392747232242,0.0520723766591535
"1001","11000",6000.5,"Fst",0.0372163653885464,0,0.0304795804336036,0.0528645378933288
"2001","12000",7000.5,"Fst",0.148256211534078,0,0.0260902288280888,0.0686000659000155
"3001","13000",8000.5,"Fst",0.144790739091719,0,0.0254594861822982,0.0670920268969468
"4001","14000",9000.5,"Fst",0.132022697879345,0,0.0236155340574408,0.0613339782913759
"5001","15000",10000.5,"Fst",0.124360198038592,0,0.0245205057930884,0.058785293148277
"6001","16000",11000.5,"Fst",0.126146440046777,0,0.0247819430130459,0.0597113018479001
"7001","17000",12000.5,"Fst",0.12160481706918,0,0.0216366627144193,0.0538643642680748
"8001","18000",13000.5,"Fst",0.119728490915727,0,0.0208326872940678,0.0564786868448666
"9001","19000",14000.5,"Fst",0.141274527452745,0,0.0206519307093027,0.0717579247132011
"10001","20000",15000.5,"Fst",0.141470625349269,0,0.0206825707878465,0.0716258819157326
"11001","21000",16000.5,"Fst",0.144670013013571,0,0.0204857276671537,0.0745437695717792
"12001","22000",17000.5,"Fst",0.0463066179768084,0,0.015608793030079,0.0391213895205381
"13001","23000",18000.5,"Fst",0.0468366066361318,0,0.0153826829178971,0.0396694214876032
"14001","24000",19000.5,"Fst",0.0528216664461206,0,0.0168575428221528,0.0441389679428663
"15001","25000",20000.5,"Fst",0.0501667683546878,0,0.0174835261859055,0.0435169346561751
"16001","26000",21000.5,"Fst",0.0511275546159268,0,0.0178781006000286,0.044151336341548
"17001","27000",22000.5,"Fst",0.00861560960922225,0,0.0154274196675632,0.0279541829781066
"18001","28000",23000.5,"Fst",0.0132966023875115,0,0.0129974876015065,0.0165718165944512
"19001","29000",24000.5,"Fst",0.0147244254626804,0,0.0142279928716099,0.0181133809288188
"20001","30000",25000.5,"Fst",0.0146262626262627,0,0.0142915920593767,0.0179567810936992
"21001","31000",26000.5,"Fst",0.0155598538577261,0,0.0150745641616884,0.0189969604863223
"22001","32000",27000.5,"Fst",0.0191986983933291,0,0.0140049431062,0.0217864923747275
"23001","33000",28000.5,"Fst",0.018051948051948,0,0.0160228799413753,0.0206896551724137
"24001","34000",29000.5,"Fst",0.0288223140495869,0,0.016279610616909,0.026610644257703
"25001","35000",30000.5,"Fst",0.00062365075557691,0,0.0427513506929699,0.111762065095399
"26001","36000",31000.5,"Fst",0.000608661724541548,0,0.0417150070712604,0.10955297223954
"27001","37000",32000.5,"Fst",0.000637385086823206,0,0.0437282636689115,0.114398406984759
"28001","38000",33000.5,"Fst",0.000637385086823206,0,0.0437282636689115,0.114398406984759
"29001","39000",34000.5,"Fst",0.00343739559746081,0,0.0394705484136621,0.104688548917076
"30001","40000",35000.5,"Fst",0.00336996870223449,0,0.0387558730916727,0.102458591237595
"31001","41000",36000.5,"Fst",0.00391855551286968,0,0.0368187078553154,0.0996858288770055
"32001","42000",37000.5,"Fst",0.00131416837782339,0,0.039306220981249,0.106078244611423
"33001","43000",38000.5,"Fst",0.00122605363984674,0,0.0368926419696719,0.100353757842745
"34001","44000",39000.5,"Fst",0.145189929561053,0,0.0319874508155811,0.105905581650046
"35001","45000",40000.5,"Fst",0.217378787878788,0,0.0317491487055343,0.102219787199146
"36001","46000",41000.5,"Fst",0.225848091302637,0,0.0332457174928755,0.106499323744564
"37001","47000",42000.5,"Fst",0.230030463363797,0,0.0339251249943754,0.108976052203741
"38001","48000",43000.5,"Fst",0.220684105514953,0,0.03325711382124,0.103798082988006
"39001","49000",44000.5,"Fst",0.218183856730779,0,0.0369629490600426,0.107772284331503
"40001","50000",45000.5,"Fst",0.205360277841386,0,0.0336577473242791,0.101688314454272
"41001","51000",46000.5,"Fst",0.205081921952799,0,0.0342016284004998,0.100884899732805
"42001","52000",47000.5,"Fst",0.208754639454991,0,0.0348838291623762,0.102854228254986
"43001","53000",48000.5,"Fst",0.217013217279175,0,0.036301245961801,0.107032910372259
"44001","54000",49000.5,"Fst",0.03941651989342,0,0.0231186477744526,0.0404720502654703
"45001","55000",50000.5,"Fst",0.0413580685668254,0,0.0239107051314352,0.0420484655778773
"46001","56000",51000.5,"Fst",0.0310193804634996,0,0.0187077457102142,0.0342585619508694
"47001","57000",52000.5,"Fst",0.0235635038913727,0,0.015734936926388,0.0350826880795335
"48001","58000",53000.5,"Fst",0.0245117845117844,0,0.0146781197199259,0.0319181712929739
"49001","59000",54000.5,"Fst",0.0102552239956818,0,0.0157854431877085,0.0242727814820839
"50001","60000",55000.5,"Fst",0.0197205912127962,0,0.0148572020706572,0.0226059219194229
"51001","61000",56000.5,"Fst",0.0200028453549581,0,0.0158634751470511,0.02397976979421
"52001","62000",57000.5,"Fst",0.0200329082682025,0,0.0150989794466964,0.0230274775729319
"53001","63000",58000.5,"Fst",0.0291674641148324,0,0.0152749464502638,0.025356829161177
"54001","64000",59000.5,"Fst",0.0283885128955552,0,0.0146447208789359,0.023666806634474
"55001","65000",60000.5,"Fst",0.0333491987942249,0,0.0163707690440277,0.0367369455150004
"56001","66000",61000.5,"Fst",0.0373379772506833,0,0.0195755000675881,0.0435896871353398
"57001","67000",62000.5,"Fst",0.0441639284410369,0,0.0230103327480532,0.0560922659430122
"58001","68000",63000.5,"Fst",0.0480225354221647,0,0.0258724926911661,0.0674715329550091
"59001","69000",64000.5,"Fst",0.0475162257732419,0,0.0242260041648318,0.0639926085836376
"60001","70000",65000.5,"Fst",0.0435044349803069,0,0.0189115183624271,0.052698432894374
"61001","71000",66000.5,"Fst",0.030590191188695,0,0.0209562895068688,0.0536607799852832
"62001","72000",67000.5,"Fst",0.030590191188695,0,0.021912767653653,0.0547799073911259
"63001","73000",68000.5,"Fst",0.0223672500741621,0,0.0225429214315606,0.0555838596118806
"64001","74000",69000.5,"Fst",0.0229340130274709,0,0.0230215629510069,0.0577338765184069
"65001","75000",70000.5,"Fst",0.0148148148148147,0,0.0213008687296076,0.0688775074690569
"66001","76000",71000.5,"Fst",0.00918803418803427,0,0.02573215608061,0.0834772953222037
"67001","77000",72000.5,"Fst",0.00785988893635192,0,0.0241747959213413,0.0809274896126525
"68001","78000",73000.5,"Fst",0.049041769041769,0,0.0268245821741412,0.0963107862315109
"69001","79000",74000.5,"Fst",0.0496623376623377,0,0.0293740065416261,0.100010992634935
"70001","80000",75000.5,"Fst",0.0508240297713982,0,0.0301587612187437,0.101733199150173
"71001","81000",76000.5,"Fst",0.0775800711743773,0,0.024221753479176,0.0780295416476322
"72001","82000",77000.5,"Fst",0.0766666666666667,0,0.0245898695542752,0.0768570123343993
"73001","83000",78000.5,"Fst",0.0709214235377026,0,0.0237030458944931,0.0731464500916951
"74001","84000",79000.5,"Fst",0.0726460636138055,0,0.0243777339702277,0.0751682670734992
"75001","85000",80000.5,"Fst",0.0754303599374023,0,0.0249759038333865,0.080234482106557
"76001","86000",81000.5,"Fst",0.0733360555328706,0,0.022303461933516,0.0616662906985488
"77001","87000",82000.5,"Fst",0.080814385495616,0,0.0230407236624386,0.0647001063742738
"78001","88000",83000.5,"Fst",0.0377129933107164,0,0.0188960593947204,0.0490756027979862
"79001","89000",84000.5,"Fst",0.0367370563304021,0,0.0182499453723078,0.0470872726662076
"80001","90000",85000.5,"Fst",0.039097863884749,0,0.0195918746021755,0.0506304733816846
"81001","91000",86000.5,"Fst",0.0353689176024201,0,0.0256699871885376,0.0509079572909361
"82001","92000",87000.5,"Fst",0.0336355577047065,0,0.019744480577116,0.0400249176111245
"83001","93000",88000.5,"Fst",0.0388230127360562,0,0.0197402831697207,0.0452220838522208
"84001","94000",89000.5,"Fst",0.0287903776633847,0,0.016306238176676,0.0343501348476472
"85001","95000",90000.5,"Fst",0.0276277930823384,0,0.0158215177238669,0.0305586351318059
"86001","96000",91000.5,"Fst",0.0168034511784512,0,0.0126634969534829,0.0213215678226963
"87001","97000",92000.5,"Fst",0.0168034511784512,0,0.0126634969534829,0.0213215678226963
"88001","98000",93000.5,"Fst",0.0115525532402108,0,0.0115513718999921,0.0165421568608261
"89001","99000",94000.5,"Fst",0.0129081072901297,0,0.011882509180656,0.017430567719585
"90001","1e+05",95000.5,"Fst",0.0129081072901297,0,0.011882509180656,0.017430567719585
"91001","101000",96000.5,"Fst",0.01247212779179,0,0.0114537883438742,0.0168987508962604
"92001","102000",97000.5,"Fst",0.00894380700205932,0,0.014124846576777,0.0244226972272297
"93001","103000",98000.5,"Fst",0.00822735123253249,0,0.0142241628844326,0.0278723059471722
"94001","104000",99000.5,"Fst",0.0155531215772179,0,0.0161136161281228,0.0261906221805663
"95001","105000",100000.5,"Fst",0.0187815103752056,0,0.0179120784401324,0.0281845813760708
"96001","106000",101000.5,"Fst",0.0139414862084597,0,0.0190985742047081,0.0280752252784432
"97001","107000",102000.5,"Fst",0.0146207841123096,0,0.0181930911628055,0.0284270127092902
"98001","108000",103000.5,"Fst",0.0146207841123096,0,0.0180568174680934,0.0284270127092902
"99001","109000",104000.5,"Fst",0.0070129369956059,0,0.0224220540754104,0.0389947364519239
"100001","110000",105000.5,"Fst",0,0,0.0335030483754357,0.0941449788422712
"101001","111000",106000.5,"Fst",0,0,0.0329781035245568,0.0925679166779976
